sw_url,first_result,first_scan_date,last_result,last_scan_date,positive,vt_link,text,total
https://www.comprebemshop.tv/serviceworker,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.comprebemshop.tv/serviceworker"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.turkulainen.fi/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.turkulainen.fi/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.aparteasy.com/rentals/default/js/serviceWorker/serviceWorker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.aparteasy.com/rentals/default/js/serviceWorker/serviceWorker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://euritim.de/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://euritim.de/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.thefalconclapham.co.uk/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.thefalconclapham.co.uk/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.shoperies.com/serviceworker02.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.shoperies.com/serviceworker02.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://antiques-atlas.com/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://antiques-atlas.com/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.noticiasargentinas.com.ar/OneSignalSDKWorker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.noticiasargentinas.com.ar/OneSignalSDKWorker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.jeftinije.hr/OneSignalSDKWorker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.jeftinije.hr/OneSignalSDKWorker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://thetax.nl/dit-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://thetax.nl/dit-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.tube8.es/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.tube8.es/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.youporngay.com/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.youporngay.com/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://pghsabridal.com/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://pghsabridal.com/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.rollingstone.com/wp.serviceworker,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.rollingstone.com/wp.serviceworker"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.tuugo.com.ar/ngsw-worker.php,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.tuugo.com.ar/ngsw-worker.php"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://simplydesigning.porch.com/abtf-pwa.js?path=%2F,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://simplydesigning.porch.com/abtf-pwa.js?path=%2F"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.hometalk.com/OneSignalSDKWorker.js?appId=4cbedb6f-abfe-4601-a5cf-9b26f4f295fc,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.hometalk.com/OneSignalSDKWorker.js?appId=4cbedb6f-abfe-4601-a5cf-9b26f4f295fc"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.sortir-en-bretagne.fr/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.sortir-en-bretagne.fr/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://al-yaqeen.com/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://al-yaqeen.com/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.lojamundi.com.br/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.lojamundi.com.br/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://newauction.com.ua/js/service_worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://newauction.com.ua/js/service_worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://bzns.media/pwabuilder-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://bzns.media/pwabuilder-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
